timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
395809578237,0,-1,0,-5,-3,0,-2,-1
395809592555,-3,-6,-14,-5,-2,0,-1,-1
395809592555,-1,4,21,3,0,-2,-2,-3
395809599227,3,6,-1,-5,-3,-3,0,-1
395809599227,-5,-12,-3,0,3,0,0,-1
395809615749,-1,-2,4,-1,-3,-2,0,-1
395809615749,0,0,1,1,-3,-3,-2,0
395809617282,5,10,-2,-6,-3,-1,0,1
395809617282,-4,-11,-10,0,1,0,-1,0
395809629363,0,6,7,0,-2,0,-1,-2
395809629363,-4,-10,-11,-1,1,1,1,-2
395809638247,10,1,3,0,-1,-4,-1,0
395809638247,-21,-3,-6,-3,-2,-2,-2,-2
395809652439,2,-3,-4,1,1,-2,-2,1
395809652439,-3,2,-5,-4,-3,-1,-1,-1
395809659346,-2,-7,-3,-6,-3,-1,-1,-1
395809659346,4,3,5,10,1,0,1,-1
395809675027,-1,-2,-2,1,-1,1,0,1
395809675027,-3,3,-7,-3,-3,-1,-2,0
395809681877,0,-7,2,-2,-1,-2,-3,-1
395809681877,1,2,-2,-8,-4,-2,-1,0
395809689273,-6,-6,1,0,0,1,-1,-3
395809689273,9,2,-2,1,0,-1,-1,-1
395809698234,-4,0,3,-2,-1,-2,0,0
395809698234,-2,-3,-4,-5,-2,-2,-1,-1
395809712465,5,3,-8,2,0,-1,-1,1
395809712465,-4,-2,5,-2,0,0,0,-3
395809719361,1,10,-2,0,-1,0,-1,0
395809719361,4,-5,15,-1,-2,-1,0,-1
395809735073,-11,4,-10,-6,-3,-3,-2,-1
395809735073,5,7,0,-3,2,0,0,1
395809741730,1,-12,1,3,-2,1,0,0
395809741730,15,16,-6,-4,-1,-1,-1,1
395809749994,-7,-8,-1,-2,1,0,0,-1
395809749994,0,-6,-3,-3,-2,-3,-1,0
395809758276,-8,1,4,3,-1,-1,-2,-1
395809758276,5,2,-6,-1,1,0,0,-1
395809772612,3,-1,3,-1,-1,-2,0,-1
395809772612,-3,-2,-5,1,0,-1,-2,-1
395809779304,1,-4,0,-4,-1,-1,-1,0
395809779304,-7,0,-6,1,-3,-1,-1,-1
395809795000,0,-12,-3,1,0,0,0,-2
395809795000,0,18,10,-2,-2,-1,-1,-1
395809801874,0,1,-2,1,-1,-1,-1,-1
395809801874,-7,-13,-11,-10,-2,-3,-1,-1
395809809288,0,3,1,9,2,-1,-1,0
395809809288,2,-5,-4,-3,0,2,0,0
395809818230,1,1,16,-1,-1,-1,-1,-3
395809818230,-7,-6,-4,-2,-1,1,0,-1
395809832515,8,1,1,-8,-4,-2,0,0
395809832515,1,-5,-14,-2,1,2,-1,-1
395809839201,-3,-4,-5,0,1,-2,0,-1
395809839201,-2,6,-7,3,-1,-2,-2,-1
395809854881,3,-1,19,1,0,0,0,2
395809854881,-4,4,-2,1,-1,-2,0,-1
395809861714,4,0,-4,-1,0,-1,0,-1
395809861714,-12,-4,-1,-1,-1,-2,-2,-2
395809878083,2,3,-3,1,0,-1,-2,-1
395809878083,1,-4,-8,0,-1,-1,-1,0
395809879670,-14,-19,-5,-6,-2,-3,-2,-1
395809879670,6,5,4,2,0,-1,-1,0
395809892956,1,10,5,-1,1,0,-1,-1
395809892956,-5,-1,8,1,0,-1,-1,-3
395809899369,1,-3,-14,-2,-1,-1,0,-1
395809899369,-1,2,9,1,0,0,1,0
395809914982,2,0,0,0,0,0,-2,0
395809914982,0,-11,-4,0,-2,-1,0,-1
395809921839,0,5,-4,-4,-2,-1,-2,-1
395809921839,-6,-3,1,-2,-1,-1,-2,-1
395809938250,-1,-1,0,12,-1,-1,1,0
395809938250,-3,0,5,-1,0,-2,-1,-1
395809939739,0,0,-4,-1,-4,-2,-2,-2
395809939739,2,-2,-4,-3,-1,-2,-2,-2
395809952592,-1,0,-15,-9,-4,-2,-2,-1
395809952592,-2,-11,-1,-1,-3,-2,-3,-2
395809959243,0,17,14,3,0,2,0,0
395809959243,6,-3,-2,-1,-1,0,1,0
395809974989,-13,-9,-5,-2,-3,-1,1,-2
395809974989,-3,16,2,3,2,2,1,-1
395809981736,1,-29,-8,-7,-2,-2,-1,-2
395809981736,6,3,-2,2,-2,-1,-2,-2
395809999700,-23,-4,-6,-4,0,0,-2,-2
395809999700,6,-4,2,-3,-2,-2,-2,0
395809999904,1,6,0,1,0,0,1,-2
395809999904,-4,-3,-2,1,-1,1,-2,-1
395810012415,4,0,-3,-3,-3,0,-1,-2
395810012415,-2,-4,-6,-2,-1,-2,-1,-2
395810019308,-1,5,5,2,0,-2,-1,-1
395810019308,-3,-7,-6,-7,-2,-2,-1,-1
395810034965,2,4,5,6,0,0,-1,-1
395810034965,-3,2,7,0,-3,-2,-1,-2
395810041892,6,-9,-6,-5,-4,-2,-1,0
395810041892,3,14,-5,2,3,1,0,1
395810057301,5,0,11,-6,-4,-2,-1,-1
395810057301,-9,-7,-7,0,-1,0,2,0
395810065696,-2,-1,-2,4,1,0,0,-1
395810065696,-4,-2,2,-2,-1,-1,-2,-1
395810072491,11,3,-6,-4,0,-1,-3,-1
395810072491,-1,-8,-5,-2,0,1,-1,-3
395810079360,-8,-8,-7,-5,-5,-3,-1,-3
395810079360,6,4,0,2,1,-1,1,1
395810095008,-3,-10,-4,-2,0,0,-2,-1
395810095008,2,15,6,-4,-4,-2,-2,-2
395810101810,-2,2,-2,1,1,0,-1,-1
395810101810,-5,-8,0,2,0,-2,-2,-1
395810118114,1,-1,0,0,-1,-2,0,0
395810118114,1,-7,-9,0,3,-1,-1,0
395810119707,-4,1,1,0,-1,-2,-1,-1
395810119707,-5,-5,-2,-2,-3,0,-2,-1
395810132628,3,-1,5,3,3,1,0,1
395810132628,-9,-4,-5,0,0,0,0,-2
395810139213,3,5,-1,-1,0,0,-2,2
395810139213,-2,-1,4,1,-2,-2,-1,-2
395810154879,-8,-4,-8,-4,-1,-1,-2,-1
395810154879,0,-2,-7,-1,-1,-1,-2,0
395810161711,0,-4,10,0,-1,0,-1,0
395810161711,1,-4,-10,-6,-2,-2,-2,0
395810178105,0,1,16,3,-1,0,0,-2
395810178105,2,-1,-5,-1,-1,0,-1,1
395810179655,-6,-1,-11,0,0,-1,-1,-3
395810179655,0,0,8,-2,0,0,0,-1
395810192515,2,2,-4,-5,-2,0,1,0
395810192515,-3,-7,-5,-9,-4,-1,0,-2
395810206856,-3,-1,4,10,2,-2,-1,-1
395810206856,-1,-3,-2,1,0,0,0,-1
395810223210,5,-22,-21,-4,-1,-1,1,0
395810223210,-9,39,32,4,-2,-4,-3,-1
395810224758,4,1,-12,-9,-1,-2,-2,-2
395810224758,-3,-5,-5,-2,0,-3,-1,-3
395810238201,0,5,2,1,-2,-1,1,-1
395810238201,-1,-21,-14,-5,-1,-1,0,0
395810239678,-3,-2,0,-1,-2,-1,-1,-2
395810239678,1,4,1,1,2,-1,1,0
395810252544,1,2,-6,-5,-1,-1,-4,0
395810252544,-8,-13,-5,0,-1,0,1,0
395810259350,17,22,15,1,-1,-2,0,4
395810259350,0,-4,-5,-1,-2,1,0,0
395810274995,-4,0,-1,3,0,-1,-1,-2
395810274995,7,-4,0,4,1,1,1,1
395810281845,-4,-2,4,2,0,2,0,-1
395810281845,-13,-4,-9,-6,-3,-4,-2,-2
395810298088,3,3,2,-2,0,-1,-1,0
395810298088,-2,1,-1,0,-3,-2,0,-2
395810300654,-4,-5,-3,-1,1,0,0,-2
395810300654,1,2,1,-1,0,-2,-2,-2
395810312506,-7,-2,0,-3,-3,-1,0,-1
395810312506,-2,-4,-1,-9,-3,-4,-3,-2
395810319422,-2,1,-5,18,3,0,1,0
395810319422,12,-7,4,-2,-1,0,0,1
395810334865,-8,13,20,-2,-3,-2,-3,-4
395810334865,4,-2,-8,-3,-2,0,0,-1
395810341829,-3,-1,-4,-10,-3,-3,-1,0
395810341829,-1,0,6,3,-2,1,-3,-1
395810358830,1,-7,-13,-1,0,0,0,1
395810358830,3,0,0,-2,0,-1,0,-1
395810360433,-6,-5,0,-4,-1,-1,0,-1
395810360433,-2,-3,-2,2,2,0,0,0
395810371879,4,1,3,-3,-2,-1,-2,0
395810371879,-9,-6,-2,7,2,1,-2,-1
395810380698,-1,-5,-2,-4,-1,0,0,-1
395810380698,-1,-3,-8,-4,-4,-1,0,1
395810395000,2,5,9,3,2,-1,0,1
395810395000,5,1,8,0,-2,-1,0,2
395810401861,-3,-6,-9,-1,-2,-2,-1,-2
395810401861,-4,1,-4,-3,1,2,-1,-1
395810418145,-5,-5,-4,-1,1,-1,1,-1
395810418145,14,-4,-6,-6,-1,-1,-3,0
395810419647,-12,-8,6,5,0,1,0,-2
395810419647,11,23,14,6,1,0,0,3
395810431798,-2,-14,-9,-5,-1,-1,-1,-2
395810431798,2,-8,-10,4,2,0,1,1
395810440711,0,-2,13,-5,-2,0,-3,-1
395810440711,-2,0,-3,-3,-2,-1,0,-2
395810454917,1,-2,-4,0,-1,0,1,0
395810454917,-7,4,-5,-7,-2,-3,-1,-2
395810461773,4,-3,-9,-3,-1,0,0,1
395810461773,-6,-16,-1,-2,-1,-2,-2,-1
395810478246,1,10,0,0,-2,0,-2,1
395810478246,-2,-6,0,-1,-2,-2,-2,-2
395810479776,2,2,-6,-4,-2,0,-1,0
395810479776,-4,1,6,2,-1,-2,0,-4
395810492282,-3,-5,-9,-5,-2,-1,-1,-1
395810492282,5,1,3,0,-1,0,-2,-1
395810500728,-1,4,4,-1,-1,-1,-3,-1
395810500728,-1,-2,-8,-4,-1,-2,-2,0
395810515014,-4,1,1,0,0,-1,-2,-1
395810515014,10,-1,7,5,2,1,-1,0
395810521895,-12,-24,-25,-8,-2,0,-1,-2
395810521895,6,37,31,2,-2,-2,-1,-1
395810537512,-6,-17,-11,-4,-2,-1,-1,-2
395810537512,-2,-6,-21,-9,0,0,0,-2
395810538161,2,1,16,20,6,1,1,1
395810538161,1,-13,-11,-3,-3,-2,-1,-2
395810559938,12,5,4,-1,-2,0,-1,1
395810559938,-14,-11,-9,-8,-3,-4,-1,-2
395810560724,7,0,-7,-9,-4,-5,-2,1
395810560724,-10,-6,-6,-1,0,0,-1,-1
395810575687,3,8,3,3,1,-1,-1,1
395810575687,0,-10,-3,0,-1,-1,0,0
395810590009,5,17,14,-2,-3,-1,-2,0
395810590009,0,-1,2,2,1,1,0,-1
395810596898,-4,-3,-3,-3,0,1,-1,-3
395810596898,-2,7,8,4,1,0,-1,-1
395810604325,-2,3,-1,-3,-1,-3,-1,-2
395810604325,0,-13,-14,-4,-2,-2,-3,-2
395810620053,-9,-18,-1,0,-1,-2,0,-2
395810620053,-2,35,7,1,-3,-1,-4,0
395810620640,3,11,7,0,3,0,0,-1
395810620640,-5,-13,-10,-2,-1,0,-1,1
395810635738,-5,-3,-11,3,2,0,-1,0
395810635738,-3,-9,17,3,1,0,-1,-1
395810641864,0,-1,7,-3,-5,-4,-2,-2
395810641864,5,39,3,-3,1,0,-1,2
395810656874,10,-8,1,2,-3,-3,-2,-1
395810656874,-2,-11,-6,-1,-1,0,1,0
395810664273,-4,-6,-13,-5,-2,0,0,-1
395810664273,3,-8,7,4,0,2,-1,1
395810679934,1,9,-3,-1,-1,-1,-1,-1
395810679934,-3,9,0,0,-1,-1,-1,-1
395810680597,4,1,-1,-2,0,-1,-1,-2
395810680597,-5,-10,-6,-1,-2,-2,-1,-1
395810695674,-6,-1,-4,-1,1,0,-1,-1
395810695674,2,-13,11,3,1,-1,-1,-1
395810701900,-9,-51,-34,-2,0,-1,-1,0
395810701900,8,85,48,1,-1,-3,-3,-1
395810716807,-6,-11,-9,-3,-2,0,-1,-1
395810716807,2,-8,-11,-3,-2,0,1,-2
395810724254,2,-4,-1,-4,-3,-2,0,-2
395810724254,-7,-29,-20,0,1,-3,-1,-2
395810739965,1,9,19,3,0,-2,0,0
395810739965,0,-2,-2,-2,-2,-1,-1,0
395810740631,-1,4,-4,-6,-6,-5,-5,-3
395810740631,-3,-22,-5,3,-1,0,0,-2
395810755669,-1,14,7,-3,-1,0,0,-1
395810755669,-4,-48,-21,2,2,0,-1,0
395810761664,-2,71,21,3,1,1,-1,-1
395810761664,13,49,6,-5,-4,-3,-3,0
395810776778,-3,-12,-13,-1,-3,0,0,-2
395810776778,1,31,0,-2,-1,-3,0,0
395810784284,-2,-16,-10,1,2,2,0,1
395810784284,-5,0,2,2,1,-1,-2,-1
395810800769,0,5,-2,-4,-1,0,-2,-2
395810800769,-3,-4,-1,-1,-3,-1,-2,-2
395810800915,3,4,16,3,-1,-2,-1,-3
395810800915,9,-35,-12,-2,-1,-1,1,1
395810815673,-4,-9,1,3,0,-2,-1,-2
395810815673,-1,2,0,-1,0,-2,0,0
395810821754,-6,-10,-2,0,-1,-1,0,0
395810821754,2,-9,-4,-3,0,2,0,-1
395810838134,0,0,2,-3,-3,-3,-4,1
395810838134,-2,17,7,2,0,-2,1,-5
395810844363,4,0,-3,-3,-1,0,2,0
395810844363,-9,-26,-29,-14,-3,-3,2,-1
395810859943,-6,14,41,25,5,1,0,1
395810859943,10,3,0,-6,-3,-2,-1,-1
395810860746,-3,-9,-5,-4,-1,-1,-2,0
395810860746,-9,-18,-9,-5,-4,-2,-2,-2
395810883811,0,-5,-88,-53,-12,-8,-12,-1
395810883811,7,12,85,63,16,13,11,1
395810884708,1,-8,-17,-1,1,1,4,0
395810884708,-3,0,12,-11,-2,-8,-4,1
395810896790,0,-6,-73,-28,-3,42,-8,-4
395810896790,6,-14,-57,-12,12,33,-41,-13
395810904278,-14,30,89,90,1,-33,37,-8
395810904278,11,-1,-17,4,-6,19,13,32
395810919854,2,7,25,-6,15,23,-18,-3
395810919854,-2,-10,-34,-40,4,79,-30,-5
395810920702,-10,-11,-8,19,-20,-28,17,-16
395810920702,6,2,2,-6,-25,-8,12,26
395810935762,10,0,4,10,-7,-29,1,-4
395810935762,-16,1,-33,-44,-1,8,6,0
395810941820,1,8,58,26,25,40,-19,-5
395810941820,-17,-11,-10,7,6,-4,-2,-22
395810956720,-1,-6,26,7,1,-12,3,10
395810956720,1,7,-10,-18,-6,-18,9,-4
395810964252,0,-6,-15,-9,-3,0,-7,4
395810964252,0,-7,-12,-4,1,-17,-5,-6
395810979915,-3,1,4,10,3,12,4,-4
395810979915,-4,-1,4,11,-11,-34,9,-2
395810980597,6,-23,-37,-32,-7,-3,-5,8
395810980597,-2,28,3,-1,8,12,-9,-4
395810995729,-5,7,15,9,0,-2,5,-8
395810995729,-7,-7,8,9,-6,-19,11,4
395811009894,11,1,-22,-31,-5,5,-12,8
395811009894,-25,-24,-8,3,8,13,-16,-19
395811016752,4,70,28,6,-9,-12,10,-3
395811016752,4,-11,1,5,-1,-14,19,1
395811024201,-10,-20,-42,-19,1,11,-34,-3
395811024201,4,-6,-1,3,-9,-14,-12,-20
395811039989,5,37,48,4,-17,-21,18,-11
395811039989,-6,7,-20,12,31,0,-28,-2
395811040620,31,4,45,-13,23,57,67,35
395811040620,-23,26,11,3,-5,-15,-61,-12
395811055741,5,-34,-7,5,9,11,-9,-17
395811055741,-3,-31,-42,-3,-18,-20,-28,11
395811061770,-11,35,-1,-11,-6,-11,47,-11
395811061770,6,-6,-7,1,3,7,13,1
395811077478,-3,-30,10,3,-6,-2,6,17
395811077478,-10,3,5,0,-10,0,97,-10
395811084371,-5,-2,-39,-8,-3,-13,-116,-9
395811084371,6,-9,11,1,-1,2,5,8
395811101379,-5,-6,-10,4,4,0,-10,-3
395811101379,3,3,13,-1,-2,0,-1,0
395811106838,-6,-3,-30,-14,-9,-3,29,0
395811106838,4,-9,-3,-20,2,5,6,1
395811115680,-2,-13,-31,-2,3,1,-16,2
395811115680,-4,2,-69,-32,-13,-5,2,-1
395811121873,1,7,86,49,14,-1,-22,-21
395811121873,-25,-9,-78,-27,-1,-11,-5,-31
395811136623,21,-3,-18,-27,44,116,6,85
395811136623,-6,14,-68,3,-35,-84,30,-39
395811144252,11,-3,49,5,-33,-48,28,22
395811144252,40,12,23,-42,-2,26,50,-5
395811159925,-65,-13,109,88,34,-41,6,-53
395811159925,16,-4,8,-54,-3,-37,-33,42
395811160599,26,-3,-56,-21,5,16,-19,51
395811160599,-17,-15,7,-2,-42,-23,-11,-16
395811175704,-4,-18,-56,-40,-26,-14,3,14
395811175704,-7,-1,51,5,14,37,-38,-25
395811181826,-4,5,-27,5,9,3,4,-57
395811181826,4,-8,5,10,20,19,3,28
395811196787,7,-28,-37,-18,-7,-8,-8,-16
395811196787,-4,5,35,29,2,8,7,0
395811204323,-13,-11,-12,-21,-5,3,-4,1
395811204323,7,33,2,17,14,13,12,9
395811221212,1,4,2,1,-13,-16,-2,-6
395811221212,9,-65,15,11,-4,5,-15,-11
395811222081,-24,-30,-33,-13,-4,10,26,24
395811222081,-13,-54,-8,10,7,-6,-37,1
395811235684,6,-22,19,4,-12,-9,71,-26
395811235684,4,54,5,-8,-11,-2,-78,21
395811241830,1,0,21,-14,-10,2,-15,-46
395811241830,8,36,-5,24,20,-3,24,30
395811256789,-2,-12,-39,-14,0,1,-17,4
395811256789,-5,-7,22,10,2,21,90,1
395811264183,-17,-26,-44,-11,-6,-19,-111,-11
395811264183,-1,87,84,22,-6,-5,114,-18
395811282745,19,34,-21,0,26,60,-77,33
395811282745,31,7,-4,7,5,-10,41,-13
395811283565,-31,-55,-91,-12,9,2,77,36
395811283565,19,28,49,3,-14,-22,62,-38
395811295694,-20,-63,-22,-6,2,16,112,55
395811295694,3,58,11,4,-2,-6,-100,12
395811301771,17,8,24,0,5,1,51,-44
395811301771,-5,8,-29,-3,-11,5,-8,-2
395811316815,3,5,29,5,-10,-26,23,-34
395811316815,-22,-79,-37,-7,1,8,9,19
395811324156,3,10,16,9,-7,-4,-15,4
395811324156,-2,-23,8,0,5,7,-35,-3
395811339869,7,9,-27,-14,-18,-31,-29,-9
395811339869,-8,-17,21,4,8,9,-9,3
395811340641,6,61,5,-7,-2,7,-3,2
395811340641,1,-38,-9,0,2,-1,-20,3
395811355674,4,0,-10,-6,-4,-10,-32,-2
395811355674,-5,29,9,2,-4,-5,13,-8
395811361662,-1,17,32,1,6,13,6,-3
395811361662,-5,-51,-47,-6,0,-1,-32,13
395811376779,-8,28,28,-17,-13,-14,-4,-15
395811376779,-1,-4,8,-6,2,5,16,-9
395811384228,2,-7,-1,-15,-5,-7,-3,10
395811384228,-10,-42,-11,27,8,7,-19,3
395811399919,7,34,-10,-7,-7,-10,-9,-11
395811399919,6,-2,-7,-2,-1,6,15,0
395811400690,0,39,33,6,2,0,-10,-1
395811400690,-4,-49,-33,-17,-5,4,48,17
395811422452,5,-10,5,8,0,-11,-47,-20
395811422452,-5,10,5,6,2,7,13,6
395811423180,11,14,-13,-4,-4,-3,7,5
395811423180,-3,12,17,-2,-3,-1,-5,-3
395811444989,-4,-14,2,6,-3,-3,12,0
395811444989,5,9,1,-2,1,1,-1,0
395811445616,-15,-27,-11,-1,-2,-1,-4,-6
395811445616,-6,11,18,5,3,0,-12,-3
395811459952,7,-16,-16,2,0,-2,6,2
395811459952,-1,33,15,-1,-3,1,-22,-9
395811460652,1,-20,-10,2,-2,-1,33,15
395811460652,-8,20,-1,-6,-1,-1,-27,-16
395811483832,4,7,8,3,-2,0,0,-13
395811483832,-10,-36,-13,-8,-5,-7,6,-1
395811484730,2,-1,10,8,0,-1,2,5
395811484730,-1,2,-12,-8,0,0,-11,6
395811496813,-2,21,5,1,-2,-2,-6,-10
395811496813,0,-23,-6,1,1,8,39,11
395811504297,-2,-15,-4,0,0,-10,-50,14
395811504297,4,9,1,-8,-6,-4,-13,-13
395811519338,-3,-11,3,7,5,2,8,-1
395811519338,-9,3,-6,5,-1,1,-2,-2
395811526643,5,-4,-7,-9,-5,1,5,-3
395811526643,4,6,10,3,1,-1,-6,4
395811535663,-1,5,1,-3,-3,-4,0,3
395811535663,-5,10,2,2,2,0,0,-3
395811541831,-2,-19,-17,1,1,2,1,-9
395811541831,1,22,-4,-10,-3,-2,-7,-2
395811556651,-4,0,2,5,0,-1,2,-3
395811556651,6,4,15,-1,-1,2,33,0
395811564269,0,-10,-10,-4,-2,-4,-41,-12
395811564269,-6,-38,-17,1,0,1,5,3
395811579261,0,14,11,-3,-3,-2,-2,4
395811579261,10,-16,-2,-1,1,-1,-8,-4
395811586778,-11,1,4,4,2,2,14,-4
395811586778,7,-1,-5,-3,0,-3,-2,4
395811595668,2,9,-4,-1,-1,-2,1,-7
395811595668,-13,-32,2,-3,-2,-2,-10,16
395811601658,9,11,3,-3,-1,2,13,-4
395811601658,5,-13,1,1,0,0,-7,1
395811616815,1,35,3,1,0,0,10,8
395811616815,-5,11,3,3,1,-1,-14,-27
395811624312,-4,-5,-2,-3,-3,-3,-1,1
395811624312,-4,2,-2,-3,-1,-1,-1,1
395811639118,-4,-17,-7,-3,-1,-4,1,0
395811639118,-1,7,1,-3,0,0,-12,0
395811646819,2,-3,-7,0,-3,-2,12,-3
395811646819,1,22,-12,4,0,4,1,-6
395811662448,0,-26,22,0,-1,0,1,4
395811662448,3,33,19,0,-2,-3,-8,-1
395811663121,0,-18,-2,-3,0,2,2,-3
395811663121,-5,-4,-9,-1,0,-1,-2,3
395811676819,-3,-5,-12,0,-1,-1,-2,0
395811676819,0,1,-5,-2,0,-1,-3,1
395811684250,2,5,7,5,0,-1,1,-2
395811684250,-1,0,5,-3,-2,-1,-1,-2
395811700642,-5,-8,-10,-5,-4,-2,-3,-2
395811700642,2,1,2,2,-1,-1,1,-2
395811707535,-1,9,-5,-3,-1,1,3,0
395811707535,-4,9,-2,4,0,-2,-13,-8
395811722943,1,-19,-2,-2,-3,-2,18,12
395811722943,1,4,-11,-4,-1,1,-3,2
395811724539,-3,2,5,-1,-2,-1,-2,0
395811724539,3,-17,4,-2,0,-2,-1,-1
395811736706,-3,21,-5,-3,-1,-1,-5,-7
395811736706,-3,4,-1,1,0,-1,-2,-2
395811744252,0,-7,1,1,-2,-2,-1,-3
395811744252,-1,-1,1,-5,-3,-3,-1,0
395811759251,-5,1,-4,-1,-3,-3,-2,-7
395811759251,-3,-10,-2,-1,-4,0,0,-2
395811766796,1,12,2,-1,-1,-1,-3,-4
395811766796,-2,2,9,1,-1,-2,1,3
395811782450,2,-5,-21,-1,-1,-1,-4,-4
395811782450,-3,-12,3,6,1,0,-3,-4
395811783191,-2,2,4,-7,-4,-5,-4,-5
395811783191,-4,21,-5,-3,-7,-3,4,-1
395811796754,-5,-35,-4,-3,-4,-2,-2,-2
395811796754,-1,-1,-6,-1,1,-1,-2,-2
395811804138,-3,3,-4,-1,-2,-1,-1,-1
395811804138,0,-6,3,0,-1,-1,-2,-1
395811819104,-1,9,-6,-6,-3,-2,-5,-5
395811819104,0,5,-1,2,-3,-3,-2,-2
395811826738,-6,-1,3,2,1,1,2,0
395811826738,0,-7,-6,3,2,2,-1,0
395811842281,1,5,6,2,-1,0,-2,-1
395811842281,-2,1,0,-4,-2,-2,-1,1
395811843056,-1,0,2,-5,-4,-3,-2,0
395811843056,-2,-13,-11,-6,-2,-1,0,-2
395811858189,-1,1,-3,-2,-1,-1,-2,0
395811858189,-2,0,-5,0,-2,-1,0,0
395811864238,2,-1,-10,-5,-2,0,-1,-1
395811864238,-2,0,0,0,-1,0,-1,-2
395811879127,-1,2,1,3,-1,-1,-4,-2
395811879127,13,-1,-1,-4,-3,-3,-1,0
395811886704,-11,2,1,4,1,-2,-1,1
395811886704,5,-5,2,-1,-2,-1,-1,-1
395811902545,-4,2,3,-3,1,-1,-1,-1
395811902545,4,6,-2,-2,-2,0,-1,0
395811903219,3,-2,0,0,-2,-2,-2,-2
395811903219,-4,-1,2,1,2,-1,-1,0
395811916764,0,3,0,-1,-2,-1,-2,-1
395811916764,-5,-6,-2,0,1,-2,0,-2
395811924318,2,3,-3,-1,-1,-1,0,0
395811924318,-5,-6,-9,-7,-2,-2,-1,-1
395811939285,6,25,10,8,2,2,2,0
395811939285,-6,-22,0,-2,-1,-1,1,0
395811946757,-3,-26,-12,-2,-1,2,-2,-2
395811946757,4,0,8,-4,-3,-2,-3,-1
395811962264,-1,2,-2,-3,-2,-1,2,-7
395811962264,-4,2,-5,-3,-3,1,-6,14
395811963045,0,3,2,1,1,0,8,-7
395811963045,-4,-5,-3,0,0,-2,-2,-1
395811976702,-3,-6,-5,-3,-1,-4,-1,-4
395811976702,-1,-7,0,1,-2,0,-3,0
395811984361,-1,40,0,0,0,2,-2,2
395811984361,0,-31,-3,1,0,-1,1,1
395811999114,-5,-5,3,-2,-4,-5,-4,-1
395811999114,1,11,-3,-2,1,1,4,-4
395812006634,-1,-8,-2,-2,-1,-2,-3,1
395812006634,-3,8,-3,2,1,0,2,-5
395812022400,1,-5,-4,-3,-1,-1,-3,1
395812022400,-2,-2,3,0,-1,-1,0,-4
395812023149,0,-5,-2,0,-3,0,0,-2
395812023149,-1,19,-7,-5,-3,-1,-2,1
395812036639,1,-7,-3,2,-1,-2,-3,-1
395812036639,0,9,15,2,0,1,-1,-3
395812044237,1,-4,0,-4,-2,-2,3,1
395812044237,-1,-3,-5,-2,-2,-2,1,-1
395812059270,1,-21,-11,0,-1,-1,-1,1
395812059270,1,52,17,0,0,0,1,-3
395812066732,0,-1,-1,0,-1,-1,-2,0
395812066732,-2,-18,-7,-3,-3,1,-2,0
395812082453,-1,-1,-3,-3,0,2,0,-1
395812082453,-2,-8,-7,1,-1,-4,-1,-2
395812083085,-3,-10,-4,-2,-2,-3,2,0
395812083085,4,28,17,3,1,-1,-7,-20
395812098242,-1,2,4,-1,-1,2,1,5
395812098242,-1,-13,-6,0,0,-1,0,-3
395812104204,-3,3,-4,-4,-3,-2,-4,-4
395812104204,0,-7,-2,3,-1,0,2,3
395812119251,-1,6,3,2,1,0,-2,-1
395812119251,-2,-5,-9,-7,-4,0,-1,-4
395812126768,1,-8,-4,-2,0,0,-1,3
395812126768,-1,-3,-1,1,2,-1,-1,5
395812142354,0,15,8,-4,-2,0,3,-2
395812142354,1,-13,-8,-2,-2,-2,1,0
395812143080,2,-7,14,3,1,0,0,0
395812143080,-2,-3,0,-1,1,1,-2,1
395812156727,-3,-3,-13,-7,-1,-2,-1,-3
395812156727,-3,-6,-2,1,-1,-1,-1,-1
395812164253,4,5,8,5,1,-1,0,-4
395812164253,-2,-8,-27,-19,-5,-3,0,-1
395812179254,1,-20,15,34,8,2,3,1
395812179254,2,46,15,-6,-2,-2,-4,-3
395812186711,-5,-32,-6,-4,0,0,-3,-2
395812186711,-3,-20,-10,-1,-1,-4,1,2
395812203745,0,-8,-9,-12,-4,-2,-1,-2
395812203745,1,-12,-8,1,0,1,0,0
395812204595,0,6,0,5,-1,1,-1,-3
395812204595,-2,6,7,1,-2,-2,-1,-1
395812216640,-2,3,-3,-6,-2,1,-2,-1
395812216640,-4,-12,-2,2,-3,0,0,1
395812224109,0,11,-4,-2,-2,1,-1,2
395812224109,-3,5,6,2,-1,-1,-1,0
395812239082,0,16,7,-5,-4,-3,-1,0
395812239082,-3,-14,-11,0,-1,-2,0,-2
395812246584,0,2,5,0,-2,-2,0,-1
395812246584,2,7,3,4,1,-1,1,-4
395812262274,-2,-7,-1,-2,0,0,0,6
395812262274,0,-2,-6,-5,-2,-2,-5,-9
395812263068,-2,5,-5,-5,-1,-2,0,2
395812263068,3,3,8,11,2,0,0,-5
395812276644,-2,-2,-5,-6,-1,-3,-1,2
395812276644,-4,-6,1,0,0,1,0,3
395812284320,-1,-30,-2,0,-2,-2,-2,-3
395812284320,1,63,7,-5,0,1,1,3
395812299360,-5,-9,-4,0,0,-1,-1,-5
395812299360,1,-7,-2,-3,-1,-1,1,2
395812306770,-1,10,0,3,-1,-3,-1,-3
395812306770,0,-22,-3,-2,-1,1,0,2
395812322390,-2,1,-2,-1,-1,-1,-2,-3
